ts,value
890.97819564,1.96683517
891.17823565,1.96863336
891.37827566,1.97042626
891.57831566,1.97221387
891.77835567,1.97399615
891.97839568,1.97577311
892.17843569,1.97754472
892.37847570,1.97931098
892.57851570,1.98107186
892.77855571,1.98282737
892.97859572,1.98457747
893.17863573,1.98632217
893.37867574,1.98806144
893.57871574,1.98979528
893.77875575,1.99152366
893.97879576,1.99324659
894.17883577,1.99496404
894.37887578,1.99667599
894.57891578,1.99838245
894.77895579,2.00008340
894.97899580,2.00177881
895.17903581,2.00346869
895.37907582,2.00515301
895.57911582,2.00683177
895.77915583,2.00850494
895.97919584,2.01017253
896.17923585,2.01183452
896.37927586,2.01349089
896.57931586,2.01514163
896.77935587,2.01678673
896.97939588,2.01842617
897.17943589,2.02005996
897.37947590,2.02168806
897.57951590,2.02331048
897.77955591,2.02492719
897.97959592,2.02653819
898.17963593,2.02814347
898.37967594,2.02974301
898.57971594,2.03133679
898.77975595,2.03292482
898.97979596,2.03450708
899.17983597,2.03608355
899.37987598,2.03765422
899.57991598,2.03921909
899.77995599,2.04077813
899.97999600,2.04233135
900.18003601,2.04387872
900.38007602,2.04542024
900.58011602,2.04695590
900.78015603,2.04848568
900.98019604,2.05000957
901.18023605,2.05152756
901.38027606,2.05303965
901.58031606,2.05454581
901.78035607,2.05604604
901.98039608,2.05754033
902.18043609,2.05902866
902.38047610,2.06051104
902.58051610,2.06198743
902.78055611,2.06345784
902.98059612,2.06492226
903.18063613,2.06638066
903.38067614,2.06783305
903.58071614,2.06927941
903.78075615,2.07071974
903.98079616,2.07215401
904.18083617,2.07358223
904.38087618,2.07500438
904.58091618,2.07642044
904.78095619,2.07783042
904.98099620,2.07923430
905.18103621,2.08063207
905.38107622,2.08202372
905.58111622,2.08340924
905.78115623,2.08478862
905.98119624,2.08616186
906.18123625,2.08752893
906.38127626,2.08888984
906.58131626,2.09024456
906.78135627,2.09159310
906.98139628,2.09293545
907.18143629,2.09427158
907.38147630,2.09560151
907.58151630,2.09692520
907.78155631,2.09824266
907.98159632,2.09955388
908.18163633,2.10085885
908.38167634,2.10215756
908.58171634,2.10344999
908.78175635,2.10473614
908.98179636,2.10601601
909.18183637,2.10728958
909.38187638,2.10855684
909.58191638,2.10981779
909.78195639,2.11107242
909.98199640,2.11232071
910.18203641,2.11356266
910.38207642,2.11479827
910.58211642,2.11602751
910.78215643,2.11725039
910.98219644,2.11846690
911.18223645,2.11967703
911.38227646,2.12088076
911.58231646,2.12207809
911.78235647,2.12326902
911.98239648,2.12445354
912.18243649,2.12563163
912.38247650,2.12680329
912.58251650,2.12796852
912.78255651,2.12912729
912.98259652,2.13027962
913.18263653,2.13142548
913.38267654,2.13256487
913.58271654,2.13369779
913.78275655,2.13482422
913.98279656,2.13594417
914.18283657,2.13705761
914.38287658,2.13816455
914.58291658,2.13926498
914.78295659,2.14035888
914.98299660,2.14144626
915.18303661,2.14252710
915.38307662,2.14360140
915.58311662,2.14466916
915.78315663,2.14573036
915.98319664,2.14678500
916.18323665,2.14783306
916.38327666,2.14887456
916.58331666,2.14990947
916.78335667,2.15093779
916.98339668,2.15195952
917.18343669,2.15297465
917.38347670,2.15398317
917.58351670,2.15498508
917.78355671,2.15598036
917.98359672,2.15696902
918.18363673,2.15795105
918.38367674,2.15892644
918.58371674,2.15989518
918.78375675,2.16085728
918.98379676,2.16181271
919.18383677,2.16276149
919.38387678,2.16370360
919.58391678,2.16463903
919.78395679,2.16556778
919.98399680,2.16648985
920.18403681,2.16740523
920.38407682,2.16831391
920.58411682,2.16921590
920.78415683,2.17011117
920.98419684,2.17099973
921.18423685,2.17188158
921.38427686,2.17275670
921.58431686,2.17362510
921.78435687,2.17448676
921.98439688,2.17534169
922.18443689,2.17618987
922.38447690,2.17703131
922.58451690,2.17786600
922.78455691,2.17869392
922.98459692,2.17951509
923.18463693,2.18032949
923.38467694,2.18113712
923.58471694,2.18193798
923.78475695,2.18273205
923.98479696,2.18351935
924.18483697,2.18429985
924.38487698,2.18507356
924.58491698,2.18584048
924.78495699,2.18660059
924.98499700,2.18735390
925.18503701,2.18810040
925.38507702,2.18884009
925.58511702,2.18957296
925.78515703,2.19029901
925.98519704,2.19101823
926.18523705,2.19173063
926.38527706,2.19243619
926.58531706,2.19313492
926.78535707,2.19382681
926.98539708,2.19451186
927.18543709,2.19519007
927.38547710,2.19586142
927.58551710,2.19652592
927.78555711,2.19718357
927.98559712,2.19783435
928.18563713,2.19847828
928.38567714,2.19911534
928.58571714,2.19974553
928.78575715,2.20036885
928.98579716,2.20098530
929.18583717,2.20159487
929.38587718,2.20219756
929.58591718,2.20279337
929.78595719,2.20338229
929.98599720,2.20396432
930.18603721,2.20453947
930.38607722,2.20510772
930.58611722,2.20566908
930.78615723,2.20622354
930.98619724,2.20677110
931.18623725,2.20731176
931.38627726,2.20784552
931.58631726,2.20837237
931.78635727,2.20889231
931.98639728,2.20940534
932.18643729,2.20991146
932.38647730,2.21041066
932.58651730,2.21090295
932.78655731,2.21138832
932.98659732,2.21186677
933.18663733,2.21233830
933.38667734,2.21280291
933.58671734,2.21326059
933.78675735,2.21371135
933.98679736,2.21415518
934.18683737,2.21459208
934.38687738,2.21502206
934.58691738,2.21544510
934.78695739,2.21586121
934.98699740,2.21627038
935.18703741,2.21667263
935.38707742,2.21706793
935.58711742,2.21745630
935.78715743,2.21783773
935.98719744,2.21821223
936.18723745,2.21857978
936.38727746,2.21894040
936.58731746,2.21929407
936.78735747,2.21964080
936.98739748,2.21998060
937.18743749,2.22031345
937.38747750,2.22063935
937.58751750,2.22095832
937.78755751,2.22127034
937.98759752,2.22157542
938.18763753,2.22187355
938.38767754,2.22216474
938.58771754,2.22244899
938.78775755,2.22272629
938.98779756,2.22299664
939.18783757,2.22326006
939.38787758,2.22351653
939.58791758,2.22376605
939.78795759,2.22400863
939.98799760,2.22424427
940.18803761,2.22447296
940.38807762,2.22469472
940.58811762,2.22490953
940.78815763,2.22511740
940.98819764,2.22531832
941.18823765,2.22551231
941.38827766,2.22569936
941.58831766,2.22587947
941.78835767,2.22605263
941.98839768,2.22621887
942.18843769,2.22637816
942.38847770,2.22653052
942.58851770,2.22667595
942.78855771,2.22681444
942.98859772,2.22694600
943.18863773,2.22707062
943.38867774,2.22718832
943.58871774,2.22729909
943.78875775,2.22740293
943.98879776,2.22749984
944.18883777,2.22758983
944.38887778,2.22767290
944.58891778,2.22774904
944.78895779,2.22781827
944.98899780,2.22788058
945.18903781,2.22793596
945.38907782,2.22798444
945.58911782,2.22802600
945.78915783,2.22806065
945.98919784,2.22808839
946.18923785,2.22810922
946.38927786,2.22812315
946.58931786,2.22813017
946.78935787,2.22813029
946.98939788,2.22812352
947.18943789,2.22810984
947.38947790,2.22808928
947.58951790,2.22806182
947.78955791,2.22802747
947.98959792,2.22798623
948.18963793,2.22793811
948.38967794,2.22788310
948.58971794,2.22782122
948.78975795,2.22775245
948.98979796,2.22767682
949.18983797,2.22759431
949.38987798,2.22750493
949.58991798,2.22740869
949.78995799,2.22730558
949.98999800,2.22719562
950.19003801,2.22707880
950.39007802,2.22695512
950.59011802,2.22682459
950.79015803,2.22668722
950.99019804,2.22654300
951.19023805,2.22639194
951.39027806,2.22623404
951.59031806,2.22606930
951.79035807,2.22589774
951.99039808,2.22571935
952.19043809,2.22553413
952.39047810,2.22534209
952.59051810,2.22514324
952.79055811,2.22493757
952.99059812,2.22472509
953.19063813,2.22450581
953.39067814,2.22427973
953.59071814,2.22404685
953.79075815,2.22380717
953.99079816,2.22356070
954.19083817,2.22330745
954.39087818,2.22304742
954.59091818,2.22278060
954.79095819,2.22250702
954.99099820,2.22222666
955.19103821,2.22193954
955.39107822,2.22164566
955.59111822,2.22134502
955.79115823,2.22103763
955.99119824,2.22072349
956.19123825,2.22040261
956.39127826,2.22007499
956.59131826,2.21974064
956.79135827,2.21939955
956.99139828,2.21905175
957.19143829,2.21869722
957.39147830,2.21833598
957.59151830,2.21796802
957.79155831,2.21759336
957.99159832,2.21721201
958.19163833,2.21682395
958.39167834,2.21642921
958.59171834,2.21602778
958.79175835,2.21561967
958.99179836,2.21520489
959.19183837,2.21478343
959.39187838,2.21435531
959.59191838,2.21392054
959.79195839,2.21347911
959.99199840,2.21303103
960.19203841,2.21257630
960.39207842,2.21211494
960.59211842,2.21164695
960.79215843,2.21117234
960.99219844,2.21069110
961.19223845,2.21020325
961.39227846,2.20970879
961.59231846,2.20920772
961.79235847,2.20870006
961.99239848,2.20818580
962.19243849,2.20766497
962.39247850,2.20713755
962.59251850,2.20660355
962.79255851,2.20606299
962.99259852,2.20551587
963.19263853,2.20496219
963.39267854,2.20440197
963.59271854,2.20383520
963.79275855,2.20326189
963.99279856,2.20268206
964.19283857,2.20209570
964.39287858,2.20150282
964.59291858,2.20090343
964.79295859,2.20029754
964.99299860,2.19968515
965.19303861,2.19906627
965.39307862,2.19844090
965.59311862,2.19780905
965.79315863,2.19717074
965.99319864,2.19652596
966.19323865,2.19587472
966.39327866,2.19521703
966.59331866,2.19455289
966.79335867,2.19388232
966.99339868,2.19320532
967.19343869,2.19252190
967.39347870,2.19183205
967.59351870,2.19113580
967.79355871,2.19043315
967.99359872,2.18972411
968.19363873,2.18900867
968.39367874,2.18828686
968.59371874,2.18755867
968.79375875,2.18682412
968.99379876,2.18608321
969.19383877,2.18533595
969.39387878,2.18458235
969.59391878,2.18382241
969.79395879,2.18305614
969.99399880,2.18228356
970.19403881,2.18150465
970.39407882,2.18071945
970.59411882,2.17992795
970.79415883,2.17913015
970.99419884,2.17832608
971.19423885,2.17751573
971.39427886,2.17669912
971.59431886,2.17587625
971.79435887,2.17504712
971.99439888,2.17421176
972.19443889,2.17337016
972.39447890,2.17252233
972.59451890,2.17166829
972.79455891,2.17080804
972.99459892,2.16994159
973.19463893,2.16906894
973.39467894,2.16819011
973.59471894,2.16730510
973.79475895,2.16641392
973.99479896,2.16551658
974.19483897,2.16461310
974.39487898,2.16370346
974.59491898,2.16278770
974.79495899,2.16186581
974.99499900,2.16093780
975.19503901,2.16000368
975.39507902,2.15906346
975.59511902,2.15811715
975.79515903,2.15716476
975.99519904,2.15620630
976.19523905,2.15524177
976.39527906,2.15427118
976.59531906,2.15329454
976.79535907,2.15231187
976.99539908,2.15132317
977.19543909,2.15032845
977.39547910,2.14932772
977.59551910,2.14832098
977.79555911,2.14730825
977.99559912,2.14628954
978.19563913,2.14526485
978.39567914,2.14423420
978.59571914,2.14319759
978.79575915,2.14215504
978.99579916,2.14110654
979.19583917,2.14005212
979.39587918,2.13899178
979.59591918,2.13792553
979.79595919,2.13685338
979.99599920,2.13577534
980.19603921,2.13469142
980.39607922,2.13360162
980.59611922,2.13250597
980.79615923,2.13140446
980.99619924,2.13029711
981.19623925,2.12918393
981.39627926,2.12806493
981.59631926,2.12694011
981.79635927,2.12580949
981.99639928,2.12467307
982.19643929,2.12353087
982.39647930,2.12238290
982.59651930,2.12122916
982.79655931,2.12006967
982.99659932,2.11890444
983.19663933,2.11773347
983.39667934,2.11655678
983.59671934,2.11537437
983.79675935,2.11418626
983.99679936,2.11299246
984.19683937,2.11179298
984.39687938,2.11058782
984.59691938,2.10937700
984.79695939,2.10816053
984.99699940,2.10693841
985.19703941,2.10571067
985.39707942,2.10447730
985.59711942,2.10323832
985.79715943,2.10199375
985.99719944,2.10074358
986.19723945,2.09948783
986.39727946,2.09822652
986.59731946,2.09695964
986.79735947,2.09568722
986.99739948,2.09440927
987.19743949,2.09312578
987.39747950,2.09183679
987.59751950,2.09054228
987.79755951,2.08924229
987.99759952,2.08793681
988.19763953,2.08662586
988.39767954,2.08530944
988.59771954,2.08398758
988.79775955,2.08266028
988.99779956,2.08132755
989.19783957,2.07998940
989.39787958,2.07864584
989.59791958,2.07729689
989.79795959,2.07594256
989.99799960,2.07458285
990.19803961,2.07321778
990.39807962,2.07184736
990.59811962,2.07047160
990.79815963,2.06909051
990.99819964,2.06770410
991.19823965,2.06631239
991.39827966,2.06491538
991.59831966,2.06351309
991.79835967,2.06210553
991.99839968,2.06069270
992.19843969,2.05927463
992.39847970,2.05785132
992.59851970,2.05642278
992.79855971,2.05498903
992.99859972,2.05355008
993.19863973,2.05210593
993.39867974,2.05065660
993.59871974,2.04920211
993.79875975,2.04774245
993.99879976,2.04627766
994.19883977,2.04480772
994.39887978,2.04333267
994.59891978,2.04185251
994.79895979,2.04036724
994.99899980,2.03887689
995.19903981,2.03738147
995.39907982,2.03588098
995.59911982,2.03437545
995.79915983,2.03286487
995.99919984,2.03134926
996.19923985,2.02982864
996.39927986,2.02830302
996.59931986,2.02677241
996.79935987,2.02523681
996.99939988,2.02369625
997.19943989,2.02215073
997.39947990,2.02060027
997.59951990,2.01904488
997.79955991,2.01748457
997.99959992,2.01591936
998.19963993,2.01434924
998.39967994,2.01277425
998.59971994,2.01119439
998.79975995,2.00960966
998.99979996,2.00802009
999.19983997,2.00642569
999.39987998,2.00482647
999.59991998,2.00322244
999.79995999,2.00161361
1000.00000000,2.00000000
